"VNUM","LOCALE_NAME"
"52121","Vahşi Kurt Mühür"
"52122","Vahşi Kurt Mühür"
"52123","Vahşi Kurt Mühür"
"52124","Vahşi Kurt Mühür"
"52125","Vahşi Kurt Mühür"
"52126","Cesur Kurt Mühür"
"52127","Cesur Kurt Mühür"
"52128","Cesur Kurt Mühür"
"52129","Cesur Kurt Mühür"
"52130","Cesur Kurt Mühür"
"52131","Yavru Kaplan Mührü"
"52132","Yavru Kaplan Mührü"
"52133","Yavru Kaplan Mührü"
"52134","Yavru Kaplan Mührü"
"52135","Yavru Kaplan Mührü"
"52136","Vahşi Kaplan Mührü"
"52137","Vahşi Kaplan Mührü"
"52138","Vahşi Kaplan Mührü"
"52139","Vahşi Kaplan Mührü"
"52140","Vahşi Kaplan Mührü"
"52141","Cesur Kaplan Mührü"
"52142","Cesur Kaplan Mührü"
"52143","Cesur Kaplan Mührü"
"52144","Cesur Kaplan Mührü"
"52145","Cesur Kaplan Mührü"
"52146","Binek Mührü"
"52147","Yavru Aslan Mühür"
"52148","Yavru Aslan Mühür"
"52149","Yavru Aslan Mühür"
"52150","Yavru Aslan Mühür"
"52151","Vahşi Aslan Mühür"
"52152","Vahşi Aslan Mühür"
"52153","Vahşi Aslan Mühür"
"52154","Vahşi Aslan Mühür"
"52155","Vahşi Aslan Mühür"
"52156","Cesur Aslan Mühür"
"52157","Cesur Aslan Mühür"
"52158","Cesur Aslan Mühür"
"52159","Cesur Aslan Mühür"
"52160","Cesur Aslan Mühür"
"52161","Yavru Ren Geyiği Mührü"
"52162","Yavru Ren Geyiği Mührü"
"52163","Yavru Ren Geyiği Mührü"
"52164","Yavru Ren Geyiği Mührü"
"52165","Yavru Ren Geyiği Mührü"
"52166","Yabani Ren Geyiği Mührü"
"52167","Yabani Ren Geyiği Mührü"
"52168","Yabani Ren Geyiği Mührü"
"52169","Yabani Ren Geyiği Mührü"
"52170","Yabani Ren Geyiği Mührü"
"52171","Cesur Ren Geyiği Mührü"
"52172","Cesur Ren Geyiği Mührü"
"52173","Cesur Ren Geyiği Mührü"
"52174","Cesur Ren Geyiği Mührü"
"52175","Cesur Ren Geyiği Mührü"
"52176","Yavru Ren Geyiği Mührü"
"52177","Yavru Ren Geyiği Mührü"
"52178","Yavru Ren Geyiği Mührü"
"52179","Yavru Ren Geyiği Mührü"
"52180","Yavru Ren Geyiği Mührü"
"52181","Yabani Ren Geyiği Mührü"
"52182","Yabani Ren Geyiği Mührü"
"52183","Yabani Ren Geyiği Mührü"
"52184","Yabani Ren Geyiği Mührü"
"52185","Yabani Ren Geyiği Mührü"
"52186","Cesuri Ren Geyiği Mührü"
"52187","Cesuri Ren Geyiği Mührü"
"52188","Cesuri Ren Geyiği Mührü"
"52189","Cesuri Ren Geyiği Mührü"
"52190","Cesuri Ren Geyiği Mührü"
"52191","Genç Ejdercik Mührü"
"52192","Genç Ejdercik Mührü"
"52193","Genç Ejdercik Mührü"
"52194","Genç Ejdercik Mührü"
"52195","Genç Ejdercik Mührü"
"52196","Vahşi Ejdercik Mührü"
"52197","Vahşi Ejdercik Mührü"
"52198","Vahşi Ejdercik Mührü"
"52199","Vahşi Ejdercik Mührü"
"52200","Vahşi Ejdercik Mührü"
"52201","Cesuri Ejdercik Mührü"
"52202","Cesuri Ejdercik Mührü"
"52203","Cesuri Ejdercik Mührü"
"52204","Cesuri Ejdercik Mührü"
"52205","Cesuri Ejdercik Mührü"
"52206","Genç Moa (Mühür)"
"52207","Genç Moa (Mühür)"
"52208","Genç Moa (Mühür)"
"52209","Genç Moa (Mühür)"
"52210","Genç Moa (Mühür)"
"52211","Vahşi Moa (Mühür)"
"52212","Vahşi Moa (Mühür)"
"52213","Vahşi Moa (Mühür)"
"52214","Vahşi Moa (Mühür)"
"52215","Vahşi Moa (Mühür)"
"52216","Cesur Moa (Mühür)"
"52217","Cesur Moa (Mühür)"
"52218","Cesur Moa (Mühür)"
"52219","Cesur Moa (Mühür)"
"52220","Cesur Moa (Mühür)"
"53222","Balkabağı Mührü"
"53223","Küçük Süpürgeci Mührü"
"53224","Kar Tanesi Mührü"
"53225","Çancık Mührü"
"53226","Cupido  Mührü"
"53227","Öfkeli Kalp Mührü"
"53228","Hilal Mavi Mührü"
"53229","Hilal Kırmızı Mührü"
"53230","Mavi Koç Mührü"
"53231","Beyaz Kuzucuk Mührü"
"53232","Yavru Huashin Mührü"
"53233","Bruce Mührü"
"53234","Wayne Mührü"
"53235","Robin Mührü"
"53236","Valentino+ Mührü"
"53237","Valentinia+ Mührü"
"53238","Valentino Mührü"
"53239","Valentinia Mührü"
"53240","Ay Feneri Mavi"
"53241","Ay Feneri turuncu"
"53242","Bonsa Mührü+"
"53243","Bonsa Mührü+"
"53244","Bayan Jiangshi Mührü"
"53245","Bay Jiangshi Mührü"
"53246","Genç Jiangshi Mührü"
"53247","Kırmızı Elf Mührü"
"53248","Yeşil Elf Mührü"
"53249","Kırmızı Elf Mührü"
"53250","Donni Mührü"
"53251","Frank Mührü"
"53256","Bonsa Mührü"
"53253","Hui Mührü"
"53254","Buh Mührü"
"53260","Osvald Bey Mührü"
"53261","Cobblepot Bey Mührü"
"53265","Sabrina Mührü"
"53266","Isabell Mührü"
"86001","Zi Bandı (basit)"
"86002","Zi Bandı (zarif)"
"86003","Zi Bandı (asil)"
"86004","Zi Bandı (kişiye özel)"
"86005","Chou Bandı (basit)"
"86006","Chou Bandı (zarif)"
"86007","Chou Bandı (asil)"
"86008","Chou Bandı (kişiye özel)"
"86011","Yin Bandı (basit)"
"86012","Yin Bandı (zarif)"
"86013","Yin Bandı (asil)"
"86014","Yin Bandı (kişiye özel)"
"86015","Mao Bandı (basit)"
"86016","Mao Bandı (zarif)"
"86017","Mao Bandı (asil)"
"86018","Mao Bandı (kişiye özel)"
"86021","Chen Bandı (basit)"
"86022","Chen Bandı (zarif)"
"86023","Chen Bandı (asil)"
"86024","Chen Bandı (kişiye özel)"
"86025","Si Bandı (basit)"
"86026","Si Bandı (zarif)"
"86027","Si Bandı (asil)"
"86028","Si Bandı (kişiye özel)"
"86031","Wu Bandı (basit)"
"86032","Wu Bandı (zarif)"
"86033","Wu Bandı (asil)"
"86034","Wu Bandı (kişiye özel)"
"86035","Wei Bandı (basit)"
"86036","Wei Bandı (zarif)"
"86037","Wei Bandı (asil)"
"86038","Wei Bandı (kişiye özel)"
"86041","Shen Bandı (basit)"
"86042","Shen Bandı (zarif)"
"86043","Shen Bandı (asil)"
"86044","Shen Bandı (kişiye özel)"
"86045","Yu Bandı (basit)"
"86046","Yu Bandı (zarif)"
"86047","Yu Bandı (asil)"
"86048","Yu Bandı (kişiye özel)"
"86051","Xu Bandı (basit)"
"86052","Xu Bandı (zarif)"
"86053","Xu Bandı (asil)"
"86054","Xu Bandı (kişiye özel)"
"86055","Hai Bandı (basit)"
"86056","Hai Bandı (zarif)"
"86057","Hai Bandı (asil)"
"86058","Hai Bandı (kişiye özel)"
"72720","Zümrüt Matkap"
"72721","Elmas Matkap"
"72319","Kemer Envanteri Genişletme"
"96053","Biyolog Süre Özütü"
"96054","Biyolog Özütü"
"50289","Diriliş Markası"
"79505","Okey Koleksiyon Kartı"
"79506","Okey Kart Seti"
"71194","Altın Okey Kutusu"
"71195","Gümüş Okey Kutusu"
"71196","Bronz Okey Kutusu"
"25106","Balık yapboz sandığı"
"25107","Balık yapboz san. deluxe"
"25111","Altın balık sandığı (K)"
"25112","Altın balık sandığı (O)"
"25113","Altın balık sandığı (B)"
"70068","Pet Skill Sıfırlama"
"55001","Protein Lokması"
"55002","Nakliye Kutusu"
"55003","Genç Pet Kitabı"
"55004","Yabani Pet Kitabı"
"55005","Cesur Pet Kitabı"
"55009","Pet Kitabı Sandığı"
"55010","Dayanıklılık (Savaşçı)"
"55011","Dayanıklılık (Sura)"
"55012","Dayanıklılık (Ninja)"
"55013","Dayanıklılık (Şaman)"
"55014","Dayanıklılık (Lycan)"
"55015","Berserker Kitabı"
"55016","Büyü Bozma Kitabı"
"55017","Hızlandırma Kitabı"
"55018","Talim Kitabı"
"55019","Yenileme Kitabı"
"55020","Vampir Kitabı"
"55021","Hayalet Kitabı"
"55022","Engel Kitabı"
"55023","Ayna Kitabı"
"55024","Yang Düşme Kitabı"
"55025","Menzil Kitabı"
"55026","Yenilmezlik Kitabı"
"55027","İyileştirme Kitabı"
"55028","Canavar Avcısı Kitabı"
"55029","Tecrübe Kitabı"
"55030","Pet İsim Değiştirme"
"55031","Yarı İnsan Kitabı"
"55400","Pet Yumurtası"
"55401","Maymun Yumurtası"
"55402","Örümcek Yumurtası"
"55403","Razadör Yumurtası"
"55404","Nemere Yumurtası"
"55405","Mavi Ejderha Yumurtası"
"55406","Kızıl Ejderha Yumurtası"
"55701","Küçük Maymun"
"55702","Küçük Örümcek"
"55703","Küçük Razadör"
"55704","Küçük Nemere"
"55705","Küçük Ejderha"
"55706","Meley'in bebeği"
"30341","Ejderha Ateşi Yüzüğü"
"30620","Kırmızı Ejderha Boynuzu"
"30621","Kırmızı Ejderha Pulu"
"30622","Aksesuar Planı"
"30623","Silah Planı"
"30624","Hakikat Ruhu"
"30625","Pirit"
"30626","Kyanit"
"30627","Tanrıların Meyvesi"
"30628","Tanrı Çiçeği"
"50271","Ejderha Bekçisi Sandığı"
"50926","Gaya"
"15440","Ateş Ayakkabısı+0"
"15441","Ateş Ayakkabısı+1"
"15442","Ateş Ayakkabısı+2"
"15443","Ateş Ayakkabısı+3"
"15444","Ateş Ayakkabısı+4"
"15445","Ateş Ayakkabısı+5"
"15446","Ateş Ayakkabısı+6"
"15447","Ateş Ayakkabısı+7"
"15448","Ateş Ayakkabısı+8"
"15449","Ateş Ayakkabısı+9"
"15450","Okyanus Ayakkabısı+0"
"15451","Okyanus Ayakkabısı+1"
"15452","Okyanus Ayakkabısı+2"
"15453","Okyanus Ayakkabısı+3"
"15454","Okyanus Ayakkabısı+4"
"15455","Okyanus Ayakkabısı+5"
"15456","Okyanus Ayakkabısı+6"
"15457","Okyanus Ayakkabısı+7"
"15458","Okyanus Ayakkabısı+8"
"15459","Okyanus Ayakkabısı+9"
"20760","Kutup Işığı Zırhı+0"
"20761","Kutup Işığı Zırhı+1"
"20762","Kutup Işığı Zırhı+2"
"20763","Kutup Işığı Zırhı+3"
"20764","Kutup Işığı Zırhı+4"
"20765","Kutup Işığı Zırhı+5"
"20766","Kutup Işığı Zırhı+6"
"20767","Kutup Işığı Zırhı+7"
"20768","Kutup Işığı Zırhı+8"
"20769","Kutup Işığı Zırhı+9"
"20770","Suikast Kıyafeti+0"
"20771","Suikast Kıyafeti+1"
"20772","Suikast Kıyafeti+2"
"20773","Suikast Kıyafeti+3"
"20774","Suikast Kıyafeti+4"
"20775","Suikast Kıyafeti+5"
"20776","Suikast Kıyafeti+6"
"20777","Suikast Kıyafeti+7"
"20778","Suikast Kıyafeti+8"
"20779","Suikast Kıyafeti+9"
"20780","Şeytan Pençesi Zırhı+0"
"20781","Şeytan Pençesi Zırhı+1"
"20782","Şeytan Pençesi Zırhı+2"
"20783","Şeytan Pençesi Zırhı+3"
"20784","Şeytan Pençesi Zırhı+4"
"20785","Şeytan Pençesi Zırhı+5"
"20786","Şeytan Pençesi Zırhı+6"
"20787","Şeytan Pençesi Zırhı+7"
"20788","Şeytan Pençesi Zırhı+8"
"20789","Şeytan Pençesi Zırhı+9"
"20790","İnanç Kıyafeti+0"
"20791","İnanç Kıyafeti+1"
"20792","İnanç Kıyafeti+2"
"20793","İnanç Kıyafeti+3"
"20794","İnanç Kıyafeti+4"
"20795","İnanç Kıyafeti+5"
"20796","İnanç Kıyafeti+6"
"20797","İnanç Kıyafeti+7"
"20798","İnanç Kıyafeti+8"
"20799","İnanç Kıyafeti+9"
"20800","Gölge Savaşçısı Zırhı+0"
"20801","Gölge Savaşçısı Zırhı+1"
"20802","Gölge Savaşçısı Zırhı+2"
"20803","Gölge Savaşçısı Zırhı+3"
"20804","Gölge Savaşçısı Zırhı+4"
"20805","Gölge Savaşçısı Zırhı+5"
"20806","Gölge Savaşçısı Zırhı+6"
"20807","Gölge Savaşçısı Zırhı+7"
"20808","Gölge Savaşçısı Zırhı+8"
"20809","Gölge Savaşçısı Zırhı+9"
"20810","Magma Koru Zırhı+0"
"20811","Magma Koru Zırhı+1"
"20812","Magma Koru Zırhı+2"
"20813","Magma Koru Zırhı+3"
"20814","Magma Koru Zırhı+4"
"20815","Magma Koru Zırhı+5"
"20816","Magma Koru Zırhı+6"
"20817","Magma Koru Zırhı+7"
"20818","Magma Koru Zırhı+8"
"20819","Magma Koru Zırhı+9"
"20820","Kanlı Ay Kıyafeti+0"
"20821","Kanlı Ay Kıyafeti+1"
"20822","Kanlı Ay Kıyafeti+2"
"20823","Kanlı Ay Kıyafeti+3"
"20824","Kanlı Ay Kıyafeti+4"
"20825","Kanlı Ay Kıyafeti+5"
"20826","Kanlı Ay Kıyafeti+6"
"20827","Kanlı Ay Kıyafeti+7"
"20828","Kanlı Ay Kıyafeti+8"
"20829","Kanlı Ay Kıyafeti+9"
"20830","Cehennem Koşucu Zırhı+0"
"20831","Cehennem Koşucu Zırhı+1"
"20832","Cehennem Koşucu Zırhı+2"
"20833","Cehennem Koşucu Zırhı+3"
"20834","Cehennem Koşucu Zırhı+4"
"20835","Cehennem Koşucu Zırhı+5"
"20836","Cehennem Koşucu Zırhı+6"
"20837","Cehennem Koşucu Zırhı+7"
"20838","Cehennem Koşucu Zırhı+8"
"20839","Cehennem Koşucu Zırhı+9"
"20840","Ateş Kıyafeti+0"
"20841","Ateş Kıyafeti+1"
"20842","Ateş Kıyafeti+2"
"20843","Ateş Kıyafeti+3"
"20844","Ateş Kıyafeti+4"
"20845","Ateş Kıyafeti+5"
"20846","Ateş Kıyafeti+6"
"20847","Ateş Kıyafeti+7"
"20848","Ateş Kıyafeti+8"
"20849","Ateş Kıyafeti+9"
"20850","Akik Plaka Zırhı+0"
"20851","Akik Plaka Zırhı+1"
"20852","Akik Plaka Zırhı+2"
"20853","Akik Plaka Zırhı+3"
"20854","Akik Plaka Zırhı+4"
"20855","Akik Plaka Zırhı+5"
"20856","Akik Plaka Zırhı+6"
"20857","Akik Plaka Zırhı+7"
"20858","Akik Plaka Zırhı+8"
"20859","Akik Plaka Zırhı+9"
"20860","Balina Kemiği Zırhı+0"
"20861","Balina Kemiği Zırhı+1"
"20862","Balina Kemiği Zırhı+2"
"20863","Balina Kemiği Zırhı+3"
"20864","Balina Kemiği Zırhı+4"
"20865","Balina Kemiği Zırhı+5"
"20866","Balina Kemiği Zırhı+6"
"20867","Balina Kemiği Zırhı+7"
"20868","Balina Kemiği Zırhı+8"
"20869","Balina Kemiği Zırhı+9"
"20870","Dönüşüm Kıyafeti+0"
"20871","Dönüşüm Kıyafeti+1"
"20872","Dönüşüm Kıyafeti+2"
"20873","Dönüşüm Kıyafeti+3"
"20874","Dönüşüm Kıyafeti+4"
"20875","Dönüşüm Kıyafeti+5"
"20876","Dönüşüm Kıyafeti+6"
"20877","Dönüşüm Kıyafeti+7"
"20878","Dönüşüm Kıyafeti+8"
"20879","Dönüşüm Kıyafeti+9"
"20880","Yanıltıcı Işık Zırhı+0"
"20881","Yanıltıcı Işık Zırhı+1"
"20882","Yanıltıcı Işık Zırhı+2"
"20883","Yanıltıcı Işık Zırhı+3"
"20884","Yanıltıcı Işık Zırhı+4"
"20885","Yanıltıcı Işık Zırhı+5"
"20886","Yanıltıcı Işık Zırhı+6"
"20887","Yanıltıcı Işık Zırhı+7"
"20888","Yanıltıcı Işık Zırhı+8"
"20889","Yanıltıcı Işık Zırhı+9"
"20890","Ahenk Kıyafeti+0"
"20891","Ahenk Kıyafeti+1"
"20892","Ahenk Kıyafeti+2"
"20893","Ahenk Kıyafeti+3"
"20894","Ahenk Kıyafeti+4"
"20895","Ahenk Kıyafeti+5"
"20896","Ahenk Kıyafeti+6"
"20897","Ahenk Kıyafeti+7"
"20898","Ahenk Kıyafeti+8"
"20899","Ahenk Kıyafeti+9"
"20900","Ay Taşı Plaka Zırhı+0"
"20901","Ay Taşı Plaka Zırhı+1"
"20902","Ay Taşı Plaka Zırhı+2"
"20903","Ay Taşı Plaka Zırhı+3"
"20904","Ay Taşı Plaka Zırhı+4"
"20905","Ay Taşı Plaka Zırhı+5"
"20906","Ay Taşı Plaka Zırhı+6"
"20907","Ay Taşı Plaka Zırhı+7"
"20908","Ay Taşı Plaka Zırhı+8"
"20909","Ay Taşı Plaka Zırhı+9"
"20910","Kül Yağmuru Zırhı+0"
"20911","Kül Yağmuru Zırhı+1"
"20912","Kül Yağmuru Zırhı+2"
"20913","Kül Yağmuru Zırhı+3"
"20914","Kül Yağmuru Zırhı+4"
"20915","Kül Yağmuru Zırhı+5"
"20916","Kül Yağmuru Zırhı+6"
"20917","Kül Yağmuru Zırhı+7"
"20918","Kül Yağmuru Zırhı+8"
"20919","Kül Yağmuru Zırhı+9"
"20920","Ölüm Gecesi Kıyafeti+0"
"20921","Ölüm Gecesi Kıyafeti+1"
"20922","Ölüm Gecesi Kıyafeti+2"
"20923","Ölüm Gecesi Kıyafeti+3"
"20924","Ölüm Gecesi Kıyafeti+4"
"20925","Ölüm Gecesi Kıyafeti+5"
"20926","Ölüm Gecesi Kıyafeti+6"
"20927","Ölüm Gecesi Kıyafeti+7"
"20928","Ölüm Gecesi Kıyafeti+8"
"20929","Ölüm Gecesi Kıyafeti+9"
"20930","Kara Ateş Zırhı+0"
"20931","Kara Ateş Zırhı+1"
"20932","Kara Ateş Zırhı+2"
"20933","Kara Ateş Zırhı+3"
"20934","Kara Ateş Zırhı+4"
"20935","Kara Ateş Zırhı+5"
"20936","Kara Ateş Zırhı+6"
"20937","Kara Ateş Zırhı+7"
"20938","Kara Ateş Zırhı+8"
"20939","Kara Ateş Zırhı+9"
"20940","Ay Kıyafeti+0"
"20941","Ay Kıyafeti+1"
"20942","Ay Kıyafeti+2"
"20943","Ay Kıyafeti+3"
"20944","Ay Kıyafeti+4"
"20945","Ay Kıyafeti+5"
"20946","Ay Kıyafeti+6"
"20947","Ay Kıyafeti+7"
"20948","Ay Kıyafeti+8"
"20949","Ay Kıyafeti+9"
"20950","Oniks Plaka Zırhı+0"
"20951","Oniks Plaka Zırhı+1"
"20952","Oniks Plaka Zırhı+2"
"20953","Oniks Plaka Zırhı+3"
"20954","Oniks Plaka Zırhı+4"
"20955","Oniks Plaka Zırhı+5"
"20956","Oniks Plaka Zırhı+6"
"20957","Oniks Plaka Zırhı+7"
"20958","Oniks Plaka Zırhı+8"
"20959","Oniks Plaka Zırhı+9"
"30600","Kesim Örneği"
"30601","Zırh Planı"
"30602","Mavi Boya"
"30603","Kırmızı Boya"
"30604","Gri Boya"
"30605","Altın Plakalar"
"30606","Gümüş Plakalar"
"30607","Bakır Plakalar"
"30608","Çelik Plakalar"
"30609","Tunç Plakalar"
"30610","Mitril"
"30611","Ağır Kemerler"
"30612","Sağlam İpler"
"30613","Jotun Kalbi"
"30614","Siyah Boya"
"30615","Beyaz Boya"
"30616","Titandiyoksit"
"30617","Akik"
"30618","Ay Taşı"
"30619","Altın Metalik Boya"
"70065","Kostüm Bonus Aktarma"
"80039","Simya Efsun Parşomeni"
"78201","Eğitim Sandığı"
"71203","Kara Büyü Sura Eğitim Sandığı"
"71204","Büyülü Silah Sura Eğitim Sandığı"
"71205","Bedensel Savaşçı Eğitim Sandığı"
"71206","Zihinsel Savaşçı Eğitim Sandığı"
"71207","Ejderha Gücü Şaman Eğitim Sandığı"
"71208","İyileştirme Şaman Eğitim Sandığı"
"71209","Yakın Dövüş Ninja Eğitim Sandığı"
"71210","Uzak Dövüş Ninja Eğitim Sandığı"
"71211","Lycan Eğitim Sandığı"
"72060","Biyolog Kitabı"
"50530","Yırtma Kitabı"
"50531","Kurt Nefesi Kitabı"
"50532","Kurt Atlayışı Kitabı"
"50533","Kurt Pençesi Kitabı"
"50534","Kırmızı Kurt Ruhu Kitabı"
"50535","Çivit Kurt Ruhu Kitabı"
"51400","Silah Sandığı"
"51401","Zırh Sandığı"
"51402","Aksesuar Sandığı"
"51403","Ayakkabı Sandığı"
"51404","İnci Sandığı"
"51405","Renkli İnci Sandığı"
"51406","Turkuaz Patron Sandığı "
"51407","Çivit Patron Sandığı "
"51408","Yeşim Patron Sandığı "
"51409","Düşük Kalite Obsidyen"
"51410","Yüksek Kalite Obsidyen"
"51411","Ay Parşomeni"
"51412","Kızıl Ay Parşomeni"
"9631","Tılsım Efsun Nesnesi"
"9632","Tılsım Efsun Arttırma"
"51413","Maymun Lacriması"
"51414","Ork Lacriması"
"51415","Şeytan Lacriması"
"51416","Örümcek Lacriması"
"51417","Catacomb Lacriması"
"51418","Ejder Lacriması"
"51419","Razador Lacriması"
"51420","Nemere Lacriması"
"51421","Meley Lacriması"
"51422","Jotun Lacriması"
"51423","Hidra Lacriması"
"51424","Midas Lacriması"
"51425","Çiçek Sandığı"
"51426","Zindan Süre Sıfırla"
"51427","Zindan Süre Sıfırla+"
"51428","Büyük Silah Sandığı"
"51450","Ent Lacriması"
"51451","Kolezyum Lacriması"
"51452","Anglar Lacriması"
"96100","Ateş Tılsımı +0"
"96101","Ateş Tılsımı +1"
"96102","Ateş Tılsımı +2"
"96103","Ateş Tılsımı +3"
"96104","Ateş Tılsımı +4"
"96105","Ateş Tılsımı +5"
"96106","Ateş Tılsımı +6"
"96107","Ateş Tılsımı +7"
"96108","Ateş Tılsımı +8"
"96109","Ateş Tılsımı +9"
"96110","Ateş Tılsımı +10"
"96111","Ateş Tılsımı +11"
"96112","Ateş Tılsımı +12"
"96113","Ateş Tılsımı +13"
"96114","Ateş Tılsımı +14"
"96115","Ateş Tılsımı +15"
"96116","Ateş Tılsımı +16"
"96117","Ateş Tılsımı +17"
"96118","Ateş Tılsımı +18"
"96119","Ateş Tılsımı +19"
"96120","Ateş Tılsımı +20"
"96200","Şimşek Tılsımı +0"
"96201","Şimşek Tılsımı +1"
"96202","Şimşek Tılsımı +2"
"96203","Şimşek Tılsımı +3"
"96204","Şimşek Tılsımı +4"
"96205","Şimşek Tılsımı +5"
"96206","Şimşek Tılsımı +6"
"96207","Şimşek Tılsımı +7"
"96208","Şimşek Tılsımı +8"
"96209","Şimşek Tılsımı +9"
"96210","Şimşek Tılsımı +10"
"96211","Şimşek Tılsımı +11"
"96212","Şimşek Tılsımı +12"
"96213","Şimşek Tılsımı +13"
"96214","Şimşek Tılsımı +14"
"96215","Şimşek Tılsımı +15"
"96216","Şimşek Tılsımı +16"
"96217","Şimşek Tılsımı +17"
"96218","Şimşek Tılsımı +18"
"96219","Şimşek Tılsımı +19"
"96220","Şimşek Tılsımı +20"
"96300","Buz Tılsımı +0"
"96301","Buz Tılsımı +1"
"96302","Buz Tılsımı +2"
"96303","Buz Tılsımı +3"
"96304","Buz Tılsımı +4"
"96305","Buz Tılsımı +5"
"96306","Buz Tılsımı +6"
"96307","Buz Tılsımı +7"
"96308","Buz Tılsımı +8"
"96309","Buz Tılsımı +9"
"96310","Buz Tılsımı +10"
"96311","Buz Tılsımı +11"
"96312","Buz Tılsımı +12"
"96313","Buz Tılsımı +13"
"96314","Buz Tılsımı +14"
"96315","Buz Tılsımı +15"
"96316","Buz Tılsımı +16"
"96317","Buz Tılsımı +17"
"96318","Buz Tılsımı +18"
"96319","Buz Tılsımı +19"
"96320","Buz Tılsımı +20"
"96400","Toprak Tılsımı +0"
"96401","Toprak Tılsımı +1"
"96402","Toprak Tılsımı +2"
"96403","Toprak Tılsımı +3"
"96404","Toprak Tılsımı +4"
"96405","Toprak Tılsımı +5"
"96406","Toprak Tılsımı +6"
"96407","Toprak Tılsımı +7"
"96408","Toprak Tılsımı +8"
"96409","Toprak Tılsımı +9"
"96410","Toprak Tılsımı +10"
"96411","Toprak Tılsımı +11"
"96412","Toprak Tılsımı +12"
"96413","Toprak Tılsımı +13"
"96414","Toprak Tılsımı +14"
"96415","Toprak Tılsımı +15"
"96416","Toprak Tılsımı +16"
"96417","Toprak Tılsımı +17"
"96418","Toprak Tılsımı +18"
"96419","Toprak Tılsımı +19"
"96420","Toprak Tılsımı +20"
"96500","Karanlık Tılsımı +0"
"96501","Karanlık Tılsımı +1"
"96502","Karanlık Tılsımı +2"
"96503","Karanlık Tılsımı +3"
"96504","Karanlık Tılsımı +4"
"96505","Karanlık Tılsımı +5"
"96506","Karanlık Tılsımı +6"
"96507","Karanlık Tılsımı +7"
"96508","Karanlık Tılsımı +8"
"96509","Karanlık Tılsımı +9"
"96510","Karanlık Tılsımı +10"
"96511","Karanlık Tılsımı +11"
"96512","Karanlık Tılsımı +12"
"96513","Karanlık Tılsımı +13"
"96514","Karanlık Tılsımı +14"
"96515","Karanlık Tılsımı +15"
"96516","Karanlık Tılsımı +16"
"96517","Karanlık Tılsımı +17"
"96518","Karanlık Tılsımı +18"
"96519","Karanlık Tılsımı +19"
"96520","Karanlık Tılsımı +20"
"96600","Rüzgar Tılsımı +0"
"96601","Rüzgar Tılsımı +1"
"96602","Rüzgar Tılsımı +2"
"96603","Rüzgar Tılsımı +3"
"96604","Rüzgar Tılsımı +4"
"96605","Rüzgar Tılsımı +5"
"96606","Rüzgar Tılsımı +6"
"96607","Rüzgar Tılsımı +7"
"96608","Rüzgar Tılsımı +8"
"96609","Rüzgar Tılsımı +9"
"96610","Rüzgar Tılsımı +10"
"96611","Rüzgar Tılsımı +11"
"96612","Rüzgar Tılsımı +12"
"96613","Rüzgar Tılsımı +13"
"96614","Rüzgar Tılsımı +14"
"96615","Rüzgar Tılsımı +15"
"96616","Rüzgar Tılsımı +16"
"96617","Rüzgar Tılsımı +17"
"96618","Rüzgar Tılsımı +18"
"96619","Rüzgar Tılsımı +19"
"96620","Rüzgar Tılsımı +20"
"50323","Kitap Sandığı Misilleme"
"50324","Kitap Sandığ Güçlendirme"
"50514","Ders Kitabı Güçlendirme"
"50515","Ders Kitabı Misilleme"
"50516","Kılıç Çevirme Misilleme"
"50517","Suikast Misillemesi"
"50518","Parmak Darbesi Misilleme"
"50519","Ejderha Atışı Misilleme"
"50520","Ruh Vuruşu Misillemesi"
"50521","Ateşli Ok Misillemesi"
"50522","Karanlık Vuruş Misilleme"
"50523","Şimşek Çağırma Misilleme"
"50524","Kurt Nefesi Misilleme"
"50525","Ruh Taşı+"
"50560","Kılıç Çevirme Güçlendirme"
"50561","Suikast Güçlendirme"
"50562","Parmak Darbesi Güçlendirme"
"50563","Ejderha Atışı Güçlendirme"
"50564","Ruh Vuruşu Güçlendirme"
"50565","Ateşli Ok Güçlendirme"
"50566","Karanlık Vuruş Güçlendirme"
"50567","Şimşek Çağırma Güçlendirme"
"50568","Kurt Nefesi Güçlendirme"
"12690","Ejderha Çeliği Kaskı +0"
"12691","Ejderha Çeliği Kaskı +1"
"12692","Ejderha Çeliği Kaskı +2"
"12693","Ejderha Çeliği Kaskı +3"
"12694","Ejderha Çeliği Kaskı +4"
"12695","Ejderha Çeliği Kaskı +5"
"12696","Ejderha Çeliği Kaskı +6"
"12697","Ejderha Çeliği Kaskı +7"
"12698","Ejderha Çeliği Kaskı +8"
"12699","Ejderha Çeliği Kaskı +9"
"12700","Ejderha Kapüşonu +0"
"12701","Ejderha Kapüşonu +1"
"12702","Ejderha Kapüşonu +2"
"12703","Ejderha Kapüşonu +3"
"12704","Ejderha Kapüşonu +4"
"12705","Ejderha Kapüşonu +5"
"12706","Ejderha Kapüşonu +6"
"12707","Ejderha Kapüşonu +7"
"12708","Ejderha Kapüşonu +8"
"12709","Ejderha Kapüşonu +9"
"12710","Ejderha Zırhı Kaskı +0"
"12711","Ejderha Zırhı Kaskı +1"
"12712","Ejderha Zırhı Kaskı +2"
"12713","Ejderha Zırhı Kaskı +3"
